prv_id,prv_link,flow,outlet_pressure
Lodge Causeway PRV,link_2820,0,17.750314705528627
Lodge Causeway PRV,link_2820,0,17.601836385966998
Lodge Causeway PRV,link_2820,1,17.601836385966998
Lodge Causeway PRV,link_2820,2,17.60667143238907
Lodge Causeway PRV,link_2820,3,17.613239075336942
Lodge Causeway PRV,link_2820,4,17.62153931481061
Lodge Causeway PRV,link_2820,5,17.631572150810076
Lodge Causeway PRV,link_2820,6,17.643337583335335
Lodge Causeway PRV,link_2820,7,17.65683561238639
Lodge Causeway PRV,link_2820,8,17.672066237963246
Lodge Causeway PRV,link_2820,9,17.689029460065896
Lodge Causeway PRV,link_2820,10,17.707725278694344
Lodge Causeway PRV,link_2820,11,17.728153693848586
Lodge Causeway PRV,link_2820,12,17.750314705528627
Stoke Lane PRV,link_2835,0,29.702057513639115
Stoke Lane PRV,link_2835,0,7.585068992075418
Stoke Lane PRV,link_2835,6,7.585068992075418
Stoke Lane PRV,link_2835,7,8.770050705321626
Stoke Lane PRV,link_2835,8,9.934725735235428
Stoke Lane PRV,link_2835,9,11.07909408181682
Stoke Lane PRV,link_2835,10,12.203155745065807
Stoke Lane PRV,link_2835,11,13.306910724982384
Stoke Lane PRV,link_2835,12,14.390359021566555
Stoke Lane PRV,link_2835,13,15.453500634818319
Stoke Lane PRV,link_2835,14,16.496335564737674
Stoke Lane PRV,link_2835,15,17.51886381132462
Stoke Lane PRV,link_2835,16,18.52108537457916
Stoke Lane PRV,link_2835,17,19.5030002545013
Stoke Lane PRV,link_2835,18,20.46460845109102
Stoke Lane PRV,link_2835,19,21.40590996434834
Stoke Lane PRV,link_2835,20,22.32690479427325
Stoke Lane PRV,link_2835,21,23.227592940865755
Stoke Lane PRV,link_2835,22,24.10797440412585
Stoke Lane PRV,link_2835,23,24.968049184053537
Stoke Lane PRV,link_2835,24,25.807817280648823
Stoke Lane PRV,link_2835,25,26.62727869391169
Stoke Lane PRV,link_2835,26,27.42643342384216
Stoke Lane PRV,link_2835,27,28.205281470440223
Stoke Lane PRV,link_2835,28,28.96382283370587
Stoke Lane PRV,link_2835,29,29.702057513639115
Woodland Way PRV,link_2848,0,16.650243989519257
Woodland Way PRV,link_2848,0,16.15082259477846
Woodland Way PRV,link_2848,5,16.15082259477846
Woodland Way PRV,link_2848,6,16.15544554298557
Woodland Way PRV,link_2848,7,16.16063591675149
Woodland Way PRV,link_2848,8,16.16639371607622
Woodland Way PRV,link_2848,9,16.17271894095976
Woodland Way PRV,link_2848,10,16.179611591402114
Woodland Way PRV,link_2848,11,16.187071667403274
Woodland Way PRV,link_2848,12,16.195099168963242
Woodland Way PRV,link_2848,13,16.203694096082025
Woodland Way PRV,link_2848,14,16.212856448759613
Woodland Way PRV,link_2848,15,16.222586226996015
Woodland Way PRV,link_2848,16,16.232883430791226
Woodland Way PRV,link_2848,17,16.243748060145244
Woodland Way PRV,link_2848,18,16.255180115058074
Woodland Way PRV,link_2848,19,16.267179595529715
Woodland Way PRV,link_2848,20,16.279746501560165
Woodland Way PRV,link_2848,21,16.292880833149425
Woodland Way PRV,link_2848,22,16.306582590297495
Woodland Way PRV,link_2848,23,16.320851773004375
Woodland Way PRV,link_2848,24,16.335688381270064
Woodland Way PRV,link_2848,25,16.351092415094563
Woodland Way PRV,link_2848,26,16.367063874477875
Woodland Way PRV,link_2848,27,16.383602759419993
Woodland Way PRV,link_2848,28,16.40070906992092
Woodland Way PRV,link_2848,29,16.418382805980663
Woodland Way PRV,link_2848,30,16.436623967599214
Woodland Way PRV,link_2848,31,16.45543255477657
Woodland Way PRV,link_2848,32,16.474808567512742
Woodland Way PRV,link_2848,33,16.494752005807722
Woodland Way PRV,link_2848,34,16.51526286966151
Woodland Way PRV,link_2848,35,16.53634115907411
Woodland Way PRV,link_2848,36,16.55798687404552
Woodland Way PRV,link_2848,37,16.580200014575738
Woodland Way PRV,link_2848,38,16.602980580664767
Woodland Way PRV,link_2848,39,16.62632857231261
Woodland Way PRV,link_2848,40,16.650243989519257
Cold Harbour Lane PRV,link_2912,0,35.64723938182523
Cold Harbour Lane PRV,link_2912,0,35.242187011802564
Cold Harbour Lane PRV,link_2912,3,35.248143889812134
Cold Harbour Lane PRV,link_2912,4,35.2435935501334
Cold Harbour Lane PRV,link_2912,5,35.242187011802564
Cold Harbour Lane PRV,link_2912,6,35.24392427481964
Cold Harbour Lane PRV,link_2912,7,35.248805339184635
Cold Harbour Lane PRV,link_2912,8,35.25683020489754
Cold Harbour Lane PRV,link_2912,9,35.267998871958355
Cold Harbour Lane PRV,link_2912,10,35.28231134036708
Cold Harbour Lane PRV,link_2912,11,35.299767610123716
Cold Harbour Lane PRV,link_2912,12,35.32036768122827
Cold Harbour Lane PRV,link_2912,13,35.344111553680726
Cold Harbour Lane PRV,link_2912,14,35.3709992274811
Cold Harbour Lane PRV,link_2912,15,35.401030702629384
Cold Harbour Lane PRV,link_2912,16,35.43420597912558
Cold Harbour Lane PRV,link_2912,17,35.470525056969684
Cold Harbour Lane PRV,link_2912,18,35.50998793616171
Cold Harbour Lane PRV,link_2912,19,35.55259461670163
Cold Harbour Lane PRV,link_2912,20,35.598345098589476
Cold Harbour Lane PRV,link_2912,21,35.64723938182523
